time,x,y,z,a,b,slope,slip
1787653337.270766,0.8082154254300132,-3.0652478061473567,0.1962053711904089,0.46746203303337097,0.533102810382843,4.763200252000388e-07,2.7150847472512396e-06
1787653338.320515,1.3256208245896328,-3.250815792672134,0.19620379841044425,0.46746203303337097,0.533102810382843,1.0049936918221647e-06,4.404372248245636e-06
1787653338.3206408,0.8138220473200387,-3.2651688962259766,0.19620572746730322,0.46746203303337097,0.533102810382843,5.087339332021656e-07,3.4731031064438866e-06
1787653339.3705227,1.3319287722542072,-3.4757264178519613,0.19620402265573303,0.46746203303337097,0.533102810382843,5.001605245524843e-07,1.597052687429823e-06
1787653339.3706415,0.8201299934154274,-3.4900794654604286,0.19620588886416437,0.46746203303337097,0.533102810382843,2.027132268267451e-06,1.6719576478863019e-06
1787653340.4749753,1.3382361438889423,-3.7006368932126383,0.1962036747510215,0.46746203303337097,0.533102810382843,0.000812368409242481,0.0012609516270458698
1787653340.4750679,0.8264373626240809,-3.7149898542155393,0.19620617510633045,0.46746203303337097,0.533102810382843,8.632014214526862e-05,0.0008585855830460787
1787653341.470581,1.3448739562028227,-3.9252450261490717,0.19673009999231797,0.42340245842933655,0.5840703248977661,0.011642662808299065,0.013513147830963135
1787653341.4707177,0.8330735649755707,-3.939505890726678,0.1977237202070293,0.4017552137374878,0.5774657726287842,0.034318313002586365,0.017402194440364838
1787653342.270671,1.3565970955348485,-4.136209866428714,0.21946802057329934,0.39379051327705383,0.6793794631958008,0.2167174518108368,0.42810460925102234
1787653342.2708595,0.8448730015106019,-4.15159612745268,0.22622927539516452,0.36795637011528015,0.6719580292701721,0.15816858410835266,0.3896467685699463
1787653343.00407,1.353680002973974,-4.2778175705337675,0.2381097549835922,0.3866337239742279,0.7241946458816528,0.3100931942462921,0.7565571069717407
1787653343.004147,0.8432983632794133,-4.316479611674517,0.2507520822030026,0.30366337299346924,0.7524210214614868,0.355172723531723,0.7487825751304626
1787653343.0042326,1.3337421461884884,-4.289680669563538,0.24370927153252908,0.3805004358291626,0.7418591380119324,0.3507024943828583,0.6915591359138489
1787653343.0043752,0.8280890733122385,-4.368874706359248,0.25739409622287734,0.3224102258682251,0.7620304226875305,0.36605799198150635,0.6832224130630493
1787653344.0705776,1.3236324379530162,-4.2933330687905125,0.2472642789626558,0.41406384110450745,0.7343188524246216,0.33730241656303406,0.16416755318641663
1787653344.0707202,0.8215994455047453,-4.393035031326938,0.26016362622597855,0.28140535950660706,0.7753443121910095,0.38773682713508606,0.24854137003421783
1787653344.770596,1.34853111594532,-4.39621997898724,0.28009935200397185,0.31658124923706055,0.7681270241737366,0.3812538683414459,0.5269140601158142
1787653344.77071,0.8426527663381199,-4.474868469087129,0.2868454919153074,0.2337087243795395,0.7889057993888855,0.3852054476737976,0.551502525806427
1787653345.2706113,1.3643905444273638,-4.450487215558427,0.29271761324656465,0.2948712706565857,0.7729084491729736,0.3654710054397583,0.48631396889686584
1787653345.2707527,0.855772439823593,-4.508808182921721,0.2998090471690603,0.23825930058956146,0.7915567755699158,0.3926275074481964,0.5046393871307373
1787653345.8205516,1.380908997155369,-4.506050138688548,0.3008262993004288,0.25380223989486694,0.7873666286468506,0.3516004979610443,0.4511093199253082
1787653345.8206334,0.8701714808778858,-4.541285849083935,0.30787145221857415,0.22533109784126282,0.795364260673523,0.3866165280342102,0.5061014294624329
1787653346.5740292,1.3926561374980382,-4.557936315076001,0.3038388350289907,0.3460533022880554,0.7690161466598511,0.34590238332748413,0.18784010410308838
1787653346.5741122,0.8808897566230953,-4.573122365343194,0.30676377664299426,0.23825930058956146,0.7915567755699158,0.38380923867225647,0.26999467611312866
1787653347.7204764,1.399736803184021,-4.637949342854248,0.2999222628143817,0.20734262466430664,0.8012195229530334,0.3643423020839691,0.15758639574050903
1787653347.7205975,0.8877637420410793,-4.632742658972373,0.2992329828422927,0.19715479016304016,0.8048619627952576,0.3778732717037201,0.11423390358686447
1787653348.8205466,1.3977351876383395,-4.826111328713081,0.31388699239075374,0.27275389432907104,0.7827607989311218,0.37859323620796204,0.015181322582066059
1787653348.8206832,0.8859524172668222,-4.811424984524363,0.3112971574104086,0.13555675745010376,0.833669900894165,0.3697929084300995,0.01518144179135561
1787653349.7707858,1.3919102436707327,-5.022990213166544,0.3486019335889984,0.19715479016304016,0.8048619627952576,0.38484570384025574,0.015177227556705475
1787653349.7709427,0.8801274721060225,-5.008303965898694,0.34601178480346995,0.1405067890882492,0.829559326171875,0.3728662133216858,0.015177636407315731
1787653350.8205955,1.3860850484952958,-5.219868646982768,0.3833168207614057,0.16339801251888275,0.8189933896064758,0.35675475001335144,0.015189414843916893
1787653350.8207414,0.874302275077254,-5.205182428707305,0.3807268737922822,0.13723063468933105,0.8315566778182983,0.36199986934661865,0.015189534984529018
1787653363.0205772,1.374836630026213,-5.597118789712153,0.4498354439405181,0.4118373692035675,0.7608286738395691,0.33835795521736145,0.09008847922086716
1787653363.0207422,0.8630539016018377,-5.582431019563663,0.4472454063794864,0.15809695422649384,0.8215505480766296,0.3634900450706482,0.09008803218603134
1787653364.2750926,1.3686128082000653,-5.8030917867756004,0.4861474497500241,0.6909977197647095,0.7618536949157715,0.37607550621032715,0.015214197337627411
1787653364.2751791,0.8568300436538792,-5.788404103317972,0.48356406667516005,0.15809695422649384,0.8215505480766296,0.37317773699760437,0.015205414965748787
1787653365.3706024,1.3620556463616662,-6.024584594867272,0.5251970353517995,0.701489269733429,0.7633979320526123,0.3704008460044861,0.015117105096578598
1787653365.3707616,0.8502730222159025,-6.009892558922277,0.5226105894762968,0.1535331904888153,0.823836624622345,0.36878353357315063,0.015136431902647018
1787653366.420487,1.3562328894089997,-6.22145710304364,0.5599145045621525,0.5377030968666077,0.7536807060241699,0.36860713362693787,0.015197452157735825
1787653366.4206507,0.8444500960623915,-6.2067699035704305,0.5573340770826316,0.21443837881088257,0.7988267540931702,0.37228134274482727,0.015185241587460041
1787653367.5712585,1.3504106315899598,-6.418334065664787,0.5946206505325387,0.3530275821685791,0.7679842710494995,0.3642621338367462,0.12457012385129929
1787653367.571344,0.8386278644292557,-6.4036444741690985,0.5920486592762182,0.3800821602344513,0.7643626928329468,0.3604012131690979,0.1245734691619873
1787653368.420632,1.3445802688097284,-6.615207581828387,0.6293462513617627,0.3210543990135193,0.7730746865272522,0.3788839280605316,0.13285881280899048
1787653368.4208255,0.8327976011320102,-6.600516800529664,0.6267612930426829,0.48231908679008484,0.7555010914802551,0.3787092864513397,0.1330043375492096
1787653369.470615,1.3388209187016618,-6.808491824650388,0.667377000369496,0.2830977439880371,0.7759943604469299,0.40405914187431335,0.03859517723321915
1787653369.4707692,0.8270385827993818,-6.793794881587243,0.6647615610173466,0.46360889077186584,0.7517777681350708,0.3804917633533478,0.03882536292076111
1787653370.5205836,1.3331918587783231,-6.996957218213117,0.710026182937021,0.2973352372646332,0.7684342861175537,0.48125749826431274,0.04352562129497528
1787653370.5206928,0.8214092754204725,-6.98226724582322,0.7074200204806885,0.31918781995773315,0.7635875344276428,0.5011705160140991,0.04411934316158295
1787653371.5708551,1.3275418679770663,-7.185470008579391,0.7526507828795582,0.23327726125717163,0.7767793536186218,0.5505882501602173,0.006244203541427851
1787653371.5710723,0.8157604967125391,-7.1707423371544055,0.7500194864314306,0.34429335594177246,0.751776933670044,0.5341330766677856,0.007776329293847084
1787653372.8233685,1.3212754480677613,-7.3774524925364044,0.8021949349043919,0.21871517598628998,0.77712482213974,0.5508484244346619,0.034050509333610535
1787653372.823732,0.8094920738629832,-7.363067559247517,0.798341159892001,0.43026572465896606,0.7359145283699036,0.5664584636688232,0.03405025228857994
1787653374.1212182,1.314730372316384,-7.594691725940804,0.860404391471164,0.33467942476272583,0.744171142578125,0.559757649898529,0.0340411551296711
1787653374.1242862,0.802947017771515,-7.5803066369226615,0.8565485874381332,0.4215102791786194,0.7363585829734802,0.5483691692352295,0.034045860171318054
1787653375.2705994,1.3081853385700954,-7.811929780209335,0.9186130439152531,0.49273809790611267,0.7343859672546387,0.5551463961601257,0.03403322398662567
1787653375.2734015,0.796401961221084,-7.797545515397998,0.9147571918594066,0.6827468276023865,0.7491361498832703,0.42891809344291687,0.034037332981824875
1787653376.4704018,1.3009142260729512,-8.053305722582994,0.9832890627959718,0.5897839665412903,0.737375795841217,0.5522478818893433,0.0340532511472702
1787653376.470531,0.7891308313626246,-8.038921957914827,0.9794336493622533,0.6309956908226013,0.7411519885063171,0.5796827673912048,0.03405420482158661
1787653378.0171611,1.2943700344324105,-8.270544230296716,1.0414983860915217,0.6121474504470825,0.7391880750656128,0.562502920627594,0.034029439091682434
1787653378.0172846,0.7825866589552607,-8.256160034417723,1.037642028466848,0.46318894624710083,0.7347525358200073,0.5326037406921387,0.034037698060274124
1787653378.7705297,1.2878251693135994,-8.487781375217173,1.0997070540137002,0.5630844235420227,0.7358433604240417,0.5684448480606079,0.06344024091959
1787653378.7706912,0.7760417655941039,-8.473398528300892,1.0958494133006678,0.5221312642097473,0.7345978617668152,0.5491530895233154,0.06344041228294373
1787653386.2704818,1.2787737966586465,-8.763643584798691,1.1736225611534048,0.5998479127883911,0.7381267547607422,0.5237817168235779,0.5820387005805969
1787653386.2706385,0.7669902668376205,-8.749264398167641,1.1697680059572082,0.49273809790611267,0.7343859672546387,0.568098783493042,0.5820531845092773
1787653387.428984,1.2718330831982605,-8.852174650426047,1.1973449535012959,0.6309956908226013,0.7411519885063171,0.5262730121612549,0.4385353624820709
1787653387.4291062,0.7600494735707473,-8.837798696103768,1.1934889382060812,0.4371207058429718,0.7356067895889282,0.5580786466598511,0.4385373592376709
1787653388.5705278,1.266020158238832,-8.964314433025978,1.22739314340428,0.7066186666488647,0.7544635534286499,0.5612305998802185,0.19222916662693024
1787653388.5706823,0.7542365427415443,-8.94993900959148,1.2235359281389326,0.40524208545684814,0.7373384833335876,0.5286843180656433,0.1922336369752884
1787653389.7204862,1.2602062538490884,-9.125761745256412,1.2706520306980884,0.6469977498054504,0.7431787252426147,0.5849977731704712,0.03547936677932739
1787653389.7206597,0.748422581925049,-9.111387696141328,1.2667971812866947,0.33467942476272583,0.744171142578125,0.5565571188926697,0.03548385575413704
1787653390.8704364,1.2543934273007875,-9.318573700177899,1.322315334898508,0.49273809790611267,0.7343859672546387,0.5305777788162231,0.03405849263072014
1787653390.8706157,0.7426097142448678,-9.304201131310508,1.318460427007502,0.2556944787502289,0.7588562369346619,0.5653095841407776,0.03405815735459328
1787653392.1212392,1.248580557648279,-9.511673506764978,1.3740570510792296,0.5478111505508423,0.7352355122566223,0.5242676138877869,0.034055888652801514
1787653392.1214325,0.7367968419909683,-9.497301062634765,1.370202023489065,0.26358285546302795,0.7568932771682739,0.5522310733795166,0.0340578556060791
1787653393.2705374,1.2420411593849814,-9.728908286826295,1.4322640804629827,0.578925609588623,0.7366756796836853,0.5548960566520691,0.04441101849079132
1787653393.270688,0.7302574203953127,-9.714536448813314,1.4284098908097167,0.35132890939712524,0.7421412467956543,0.5396462082862854,0.04440230503678322
1787653397.2204447,1.233425452085751,-9.999114014986906,1.5046659236040207,0.578925609588623,0.7366756796836853,0.5480125546455383,0.5725317001342773
1787653397.2205822,0.7216418943516516,-9.98473589002708,1.5008111141836598,0.49273809790611267,0.7343859672546387,0.5637028813362122,0.5725541710853577
1787653398.2704859,1.226057180751803,-10.09390760679873,1.5300657493501142,0.578925609588623,0.7366756796836853,0.5480125546455383,0.4355531334877014
1787653398.2706497,0.7142734922518212,-10.07953470736426,1.5262088144012063,0.554527223110199,0.7354804277420044,0.538093090057373,0.43555188179016113
1787653399.531991,1.2202456869912388,-10.206654131870042,1.560276714348648,0.554527223110199,0.7354804277420044,0.572408139705658,0.18627868592739105
1787653399.5326927,0.7084619964006298,-10.19228133659994,1.5564196686424878,0.35499146580696106,0.7417322993278503,0.5483582615852356,0.18628953397274017
1787653400.6204474,1.2137061181594184,-10.389614692667404,1.6092992025525403,0.43026572465896606,0.7359145283699036,0.5657140016555786,0.10095621645450592
1787653400.620597,0.7019223395510787,-10.375244789710049,1.605443059094869,0.5630844235420227,0.7358433604240417,0.5465331673622131,0.10137232393026352
1787653401.670618,1.2080245747374736,-10.571837860600308,1.6658623348373631,0.2608483135700226,0.7473828196525574,0.621742308139801,0.09875500202178955
1787653401.6707938,0.6962414192921703,-10.557457177249564,1.661963905818627,0.47077611088752747,0.7221624851226807,0.6297006011009216,0.09919531643390656
1787653402.8708158,1.2023934629843636,-10.74548798422549,1.7214377129045895,0.2362849861383438,0.7440346479415894,0.6812028288841248,0.06795497238636017
1787653402.8752124,0.6906105290298692,-10.731100897215716,1.7175338378677933,0.3315295875072479,0.7214972972869873,0.676115095615387,0.06803464144468307
1787653404.1205916,1.1966383130700255,-10.912619817311112,1.775018855308718,0.23392009735107422,0.7384603023529053,0.7301852107048035,0.37115392088890076
1787653404.1207852,0.6848550733801441,-10.898318511407945,1.7708489366052456,0.29256346821784973,0.7132713794708252,0.7231995463371277,0.3724875748157501
1787653405.220427,1.1897007875271084,-11.052739797571505,1.8258580150657566,0.2455647587776184,0.7282208204269409,0.7405727505683899,0.795390248298645
1787653405.2205493,0.6779176216050571,-11.038737623945842,1.820765843371975,0.2455647587776184,0.7282208204269409,0.7309737801551819,0.7953889966011047
1787653406.4204266,1.183879159233896,-11.093245628680855,1.8406021366274823,0.2455647587776184,0.7282208204269409,0.739560604095459,0.755837619304657
1787653406.420576,0.6720960200337234,-11.079243177043544,1.8355080441114717,0.2455647587776184,0.7282208204269409,0.7359015941619873,0.7558353543281555
1787653407.670492,1.1773410150711068,-11.038694915659804,1.8207471764927314,0.2455647587776184,0.7282208204269409,0.7416546940803528,0.2481619268655777
1787653407.6706154,0.6655578689187096,-11.024691932780346,1.815655243182904,0.24556483328342438,0.7282208204269409,0.7327026724815369,0.24606871604919434
1787653408.8219452,1.1711645646191828,-10.879885272940644,1.7644118932595523,0.25262799859046936,0.7296789288520813,0.7292501926422119,0.1475927233695984
1787653408.8220212,0.6593848477410782,-10.865390213934127,1.7604857429103202,0.3022152781486511,0.7177035212516785,0.7255467772483826,0.14698933064937592
1787653409.7704415,1.1653636310226032,-10.705890602263292,1.708757375117214,0.2514590322971344,0.7397619485855103,0.6770435571670532,0.6095707416534424
1787653409.7705662,0.6535832657493625,-10.691417130722648,1.7048361071653293,0.4117330014705658,0.7168546915054321,0.6712813973426819,0.6092441082000732
1787653417.3703995,1.1644499498857053,-10.002779777030279,1.5056490946255492,0.578925609588623,0.7366756796836853,0.5341148972511292,0.10247386991977692
1787653417.3705254,0.6526649954228234,-9.98844751338997,1.501808963850332,0.49273809790611267,0.7343859672546387,0.5651648640632629,0.10247289389371872
1787653418.6204734,1.1710698738325154,-9.78282715876118,1.4467127478099782,0.5221312642097473,0.7345978617668152,0.5511370301246643,0.034030430018901825
1787653418.6206005,0.6592848989852097,-9.768495461731039,1.4428732190916227,0.35132890939712524,0.7421412467956543,0.5373480319976807,0.03402901440858841
1787653419.7206092,1.1775899777757566,-9.565583132921205,1.3885021070641501,0.4371207058429718,0.7356067895889282,0.5535627603530884,0.03404246270656586
1787653419.720849,0.6658049919483666,-9.551251561580411,1.3846635728957428,0.30372849106788635,0.7487878799438477,0.5254096984863281,0.03404144570231438
1787653420.9705014,1.1833855225195646,-9.372477007185653,1.3367594568837469,0.40524208545684814,0.7373384833335876,0.536842405796051,0.0340464822947979
1787653420.970626,0.6716005367571427,-9.358145501663488,1.3329206683214865,0.26358285546302795,0.7568932771682739,0.5694665312767029,0.034048568457365036
1787653422.1205466,1.18990555755664,-9.155233105198123,1.2785492795066695,0.578925609588623,0.7366756796836853,0.5871857404708862,0.15478059649467468
1787653422.1207864,0.678120565247149,-9.140902062639347,1.2747096355189067,0.3178325593471527,0.746536374092102,0.5576152205467224,0.15478098392486572
1787653423.3243325,1.194976903419612,-8.98626505543093,1.2332743560395518,0.5630844235420227,0.7358433604240417,0.5708560347557068,0.07979553937911987
1787653423.3288336,0.6831919144327587,-8.971933922941808,1.2294346048359435,0.30372849106788635,0.7487878799438477,0.5464488863945007,0.0797966942191124
1787653424.5722384,1.2014970961837121,-8.76902121442891,1.1750641130313775,0.5897839665412903,0.737375795841217,0.49357789754867554,0.03404133394360542
1787653424.572331,0.6897120995980297,-8.75469019477903,1.1712249535416213,0.40524208545684814,0.7373384833335876,0.5535752177238464,0.034040432423353195
1787653425.820376,1.2080166137397674,-8.551776026484266,1.1168533581361506,0.43026572465896606,0.7359145283699036,0.5361208319664001,0.03402946516871452
1787653425.8204768,0.696231610525538,-8.537445394444262,1.113013635444972,0.39404943585395813,0.7381329536437988,0.5739201903343201,0.03402750939130783
1787653426.9204156,1.214536670581185,-8.334532036197448,1.058642772619072,0.6309956908226013,0.7411519885063171,0.5647696256637573,0.03404560312628746
1787653426.9205592,0.7027516648184226,-8.320201322457375,1.054803694590509,0.39404943585395813,0.7381329536437988,0.5463553071022034,0.03404683247208595
1787653428.0204458,1.2203317394941102,-8.141425874653276,1.0069001210073485,0.6882683634757996,0.750261127948761,0.554821252822876,0.03403439745306969
1787653428.020631,0.7085467295982345,-8.12709542950866,1.003060591370044,0.6121474504470825,0.7391880750656128,0.4984096586704254,0.03403621166944504
1787653429.170605,1.2261271281479535,-7.9483198813105815,0.9551575932071338,0.6767643094062805,0.7479841113090515,0.5730302333831787,0.03404013440012932
1787653429.1715608,0.7143421092115794,-7.933989592760522,0.9513186841997335,0.6767643094062805,0.7479841113090515,0.5602286458015442,0.03403976932168007
1787653430.270418,1.2319227613416486,-7.755215402743683,0.9034140924069554,0.49273809790611267,0.7343859672546387,0.5451188087463379,0.03400878235697746
1787653430.2705948,0.7201377354756031,-7.74088514908141,0.8995759770795926,0.6469977498054504,0.7431787252426147,0.5201143622398376,0.034008681774139404
1787653431.5704582,1.237718606045025,-7.562106089621226,0.8516684358876119,0.32729560136795044,0.7477532029151917,0.5494493246078491,0.034016769379377365
1787653431.5706077,0.7259335571643365,-7.547776019724839,0.8478327040205591,0.46318894624710083,0.7347525358200073,0.56167072057724,0.03400999307632446
1787653432.720642,1.244236300448295,-7.3448556982856426,0.7934598083975808,0.2826763093471527,0.7604749798774719,0.5521958470344543,0.015089296735823154
1787653432.7208085,0.7324513059273031,-7.330524838510297,0.7896197769852344,0.40524208545684814,0.7373384833335876,0.5598090291023254,0.013467901386320591
1787653433.9703624,1.2504826016975117,-7.1522212362508,0.7433370533612104,0.3613482415676117,0.7549712657928467,0.5509701371192932,0.07406090945005417
1787653433.9704988,0.7386995755156245,-7.137551671939659,0.7407030459521199,0.23916849493980408,0.7728192210197449,0.5413479208946228,0.07348201423883438
1787653435.1706266,1.2560954368202586,-6.963156790408419,0.7023038197233067,0.3448178768157959,0.7621721625328064,0.46220555901527405,0.06742050498723984
1787653435.1707134,0.744312079110087,-6.948501470901565,0.6996549744929259,0.24987566471099854,0.7799062728881836,0.464301735162735,0.06712321937084198
1787653436.3250613,1.2617329471154624,-6.774257700080867,0.661258892457771,0.2954460084438324,0.7754766345024109,0.3973504304885864,0.020169686526060104
1787653436.3253772,0.74995051086603,-6.759566628005166,0.6586301384064571,0.276152640581131,0.7797762155532837,0.3720909655094147,0.020004630088806152
1787653438.0486646,1.267479411512901,-6.58125123324079,0.6233677094141333,0.3210543990135193,0.7730746865272522,0.37082937359809875,0.015187982469797134
1787653438.0487714,0.7556968079067972,-6.566559723460744,0.6207742201544176,0.3800821602344513,0.7643626928329468,0.37417298555374146,0.01519326213747263
1787653438.6704164,1.2740359095350287,-6.359764048489188,0.5843139341696734,0.3530275821685791,0.7679842710494995,0.3554069399833679,0.015182130970060825
1787653438.6705434,0.7622532285442457,-6.345075259329484,0.5817203052624565,0.4118373692035675,0.7608286738395691,0.37179458141326904,0.015179013833403587
1787653439.7204459,1.2798626010532697,-6.162884107819973,0.5495981305212467,0.47437921166419983,0.7559337019920349,0.374016135931015,0.015184286050498486
1787653439.720555,0.7680799416226665,-6.148194549530562,0.5470046033089169,0.21443837881088257,0.7988267540931702,0.3754369020462036,0.015188897959887981
1787653440.9704094,1.2856880744370727,-5.966004490773954,0.5148849532846648,0.6909977197647095,0.7618536949157715,0.36748480796813965,0.015175705775618553
1787653440.970566,0.7739053988074021,-5.951315844722147,0.512289456704032,0.15809695422649384,0.8215505480766296,0.37187591195106506,0.015169881284236908
1787653442.1703248,1.2922446416326494,-5.744517205062149,0.4758274797625603,0.6199972033500671,0.7552606463432312,0.376522034406662,0.015175503678619862
1787653442.1705053,0.7804619793533796,-5.729827443208164,0.473235668230821,0.13555675745010376,0.833669900894165,0.36996665596961975,0.015173560939729214
1787653443.4204297,1.2987998824697726,-5.523030123817546,0.43677264050423625,0.33722612261772156,0.7703832387924194,0.32841989398002625,0.015171661972999573
1787653443.4205174,0.7870172289775775,-5.508339919003977,0.43418160460651745,0.11220038682222366,0.8486813306808472,0.35807350277900696,0.015170150436460972
1787653444.7204213,1.305357274370536,-5.301544819555136,0.39771493239663896,0.1429932862520218,0.8294343948364258,0.34240782260894775,0.015181543305516243
1787653444.720566,0.7935746046595176,-5.286854394817158,0.39512835077597525,0.1153128370642662,0.846522867679596,0.3532068729400635,0.015182490460574627
1787653446.0703056,1.3119117221485699,-5.080056077999714,0.35866194540711943,0.19715479016304016,0.8048619627952576,0.37804338335990906,0.01517909299582243
1787653446.0704231,0.8001290375593537,-5.065366486361645,0.3560735767777052,0.13897967338562012,0.8316896557807922,0.37407898902893066,0.015179062262177467
1787653447.4245436,1.3184668538788236,-4.858568371354417,0.31960762865343056,0.19715479016304016,0.8048619627952576,0.3854467272758484,0.015176125802099705
1787653447.4253237,0.8066841629863899,-4.843879009613163,0.31701920161478153,0.11220038682222366,0.8486813306808472,0.3655199408531189,0.01517421379685402
1787653448.6204197,1.3250217640658142,-4.63708085085429,0.28055250984273894,0.22533109784126282,0.795364260673523,0.3548406958580017,0.13828274607658386
